id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_2,7,-2.1,-2.2103500366210938,-2.22020959854126,0.1103500366210936,greedy,0,0,LiCr2O4
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1,7,-2.1,-2.210922241210937,-2.136512517929077,0.1109222412109369,greedy,1,1,LiCr2O4
job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_1,7,-2.1,-1.988675117492676,-1.9718655347824097,0.111324882507324,greedy,0,0,LiMn2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_2,7,-2.1,-2.2120954990386963,-2.163748025894165,0.1120954990386962,greedy,1,1,LiCr2O4
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_2,7,-2.1,-2.2133431434631348,-2.209388256072998,0.1133431434631346,greedy,0,0,LiCr2O4
job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_2,7,-2.1,-2.213433265686035,-2.139615058898926,0.113433265686035,greedy,1,1,LiCr2O4
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_0,7,-2.1,-2.2167489528656006,-2.2054734230041504,0.1167489528656005,greedy,0,0,LiCr2O4
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_1,7,-2.1,-2.216932773590088,-2.244051933288574,0.1169327735900878,greedy,0,0,LiCr2O4
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_1,7,-2.1,-2.2182888984680176,-2.21838641166687,0.1182888984680174,greedy,0,0,LiCr2O4
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_2,7,-2.1,-2.219292402267456,-2.1501615047454834,0.1192924022674559,greedy,1,1,LiCr2O4
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_2,7,-2.1,-2.221322774887085,-2.19195294380188,0.1213227748870848,greedy,0,0,LiCr2O4
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_1,7,-2.1,-2.2214620113372803,-2.148542881011963,0.1214620113372801,greedy,1,1,LiCr2O4
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_3,7,-2.1,-2.2225046157836914,-2.2419798374176025,0.1225046157836913,greedy,0,0,LiCr2O4
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_0,7,-2.1,-2.222731828689575,-2.14246129989624,0.1227318286895751,greedy,1,1,LiCr2O4
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2,8,-2.1,-2.0188355445861816,-1.933753609657288,0.0811644554138184,greedy,0,0,LiMn2O4
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_2,8,-2.1,-2.013535499572754,-2.01844334602356,0.0864645004272461,greedy,0,0,LiMn2O4
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_3,8,-2.1,-2.01179575920105,-2.013846635818481,0.0882042407989502,greedy,0,0,LiMn2O4
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2,8,-2.1,-2.01059365272522,-2.011301040649414,0.0894063472747799,greedy,0,0,LiMn2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_3,8,-2.1,-2.0102150440216064,-2.015132188796997,0.0897849559783936,greedy,0,0,LiMn2O4
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_2,8,-2.1,-2.190126895904541,-2.166190385818481,0.0901268959045409,greedy,1,1,LiCr2O4
