id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_0,5,-2.1,-1.2055423259735107,-1.0630372762680054,0.8944576740264893,modulus,0,0,Li(NiO2)2
job_132_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,5,-2.1,-1.1504366397857666,-1.0019932985305786,0.9495633602142336,modulus,0,0,Li(NiO2)2
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_0,5,-2.1,-1.2137858867645264,-1.0662175416946411,0.8862141132354737,modulus,0,0,Li(NiO2)2
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_2,5,-2.1,-1.1510859727859497,-0.8430165648460388,0.9489140272140504,modulus,0,0,Li(NiO2)2
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_2,5,-2.1,-1.1807172298431396,-0.8666164875030518,0.9192827701568604,modulus,0,0,Li(NiO2)2
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_2,5,-2.1,-1.1690454483032229,-0.9849172234535216,0.9309545516967772,modulus,0,0,Li(NiO2)2
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_2,5,-2.1,-1.1628974676132202,-0.9782036542892456,0.93710253238678,modulus,0,0,Li(NiO2)2
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1,5,-2.1,-2.099534273147583,-2.023045063018799,0.000465726852417,modulus,1,1,LiMn2O4
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_2,5,-2.1,-2.1009891033172607,-2.0183801651000977,0.0009891033172606,modulus,0,0,LiMn2O4
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_3,5,-2.1,-2.099010705947876,-2.002866506576538,0.0009892940521241,modulus,0,0,LiMn2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_1,5,-2.1,-2.0987980365753174,-2.0261118412017822,0.0012019634246827,modulus,1,1,LiMn2O4
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_2,5,-2.1,-2.09877347946167,-2.001737117767334,0.0012265205383301,modulus,0,0,LiMn2O4
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_2,5,-2.1,-2.1020989418029785,-2.0267858505249023,0.0020989418029784,modulus,1,1,LiMn2O4
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_0,5,-2.1,-2.097331523895264,-1.9899033308029173,0.0026684761047359,modulus,0,0,LiMn2O4
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_0,5,-2.1,-2.103665351867676,-2.011162757873535,0.0036653518676756,modulus,0,0,LiMn2O4
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,6,-2.1,-0.9453977346420288,-0.9629971981048584,1.1546022653579713,modulus,0,0,Li(NiO2)2
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_0,6,-2.1,-1.1056991815567017,-1.0522937774658203,0.9943008184432984,modulus,0,0,Li(NiO2)2
job_104_Ni_fe_-1.453_n4_generated_crystals_cif__gen_2,6,-2.1,-1.102516770362854,-1.062983751296997,0.997483229637146,modulus,0,0,Li(NiO2)2
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_2,6,-2.1,-1.0998002290725708,-0.963112771511078,1.0001997709274293,modulus,0,0,Li(NiO2)2
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3,6,-2.1,-1.1115708351135254,-1.054322361946106,0.9884291648864748,modulus,0,0,Li(NiO2)2
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_1,6,-2.1,-1.09845232963562,-1.0636080503463743,1.0015476703643802,modulus,0,0,Li(NiO2)2
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_3,6,-2.1,-0.935482382774353,-0.9321960210800172,1.164517617225647,modulus,0,0,Li(NiO2)2
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_3,6,-2.1,-1.088917851448059,-1.031505107879639,1.011082148551941,modulus,0,0,Li(NiO2)2
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1,6,-2.1,-2.100393772125244,-1.9320378303527832,0.000393772125244,modulus,0,0,LiMn2O4
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2,6,-2.1,-2.100837469100952,-2.017192840576172,0.000837469100952,modulus,0,0,LiMn2O4
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_2,6,-2.1,-2.0991506576538086,-1.9380772113800049,0.0008493423461914,modulus,0,0,LiMn2O4
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_0,6,-2.1,-2.101247310638428,-1.8770301342010496,0.001247310638428,modulus,0,0,LiMn2O4
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_2,6,-2.1,-2.098457336425781,-2.03523588180542,0.0015426635742192,modulus,1,1,LiMn2O4
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_1,6,-2.1,-2.0982205867767334,-1.9411338567733765,0.0017794132232666,modulus,0,0,LiMn2O4
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,6,-2.1,-2.1019673347473145,-2.022401571273804,0.0019673347473143,modulus,1,1,LiMn2O4
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,6,-2.1,-2.102576971054077,-2.007370948791504,0.002576971054077,modulus,0,0,LiMn2O4
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_2,7,-2.1,-1.0318033695220947,-0.9974856376647948,1.0681966304779054,modulus,0,0,Li(NiO2)2
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_3,7,-2.1,-1.085847020149231,-1.0682172775268557,1.0141529798507691,modulus,0,0,Li(NiO2)2
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_2,7,-2.1,-1.0544941425323486,-1.0160249471664429,1.0455058574676517,modulus,0,0,Li(NiO2)2
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_0,7,-2.1,-1.057270050048828,-0.9772711992263794,1.0427299499511722,modulus,0,0,Li(NiO2)2
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0,7,-2.1,-1.0896830558776855,-1.0337648391723633,1.0103169441223143,modulus,0,0,Li(NiO2)2
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_1,7,-2.1,-1.0721877813339231,-1.0404415130615234,1.027812218666077,modulus,0,0,Li(NiO2)2
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,7,-2.1,-1.0466315746307373,-0.9779074788093568,1.0533684253692628,modulus,0,0,Li(NiO2)2
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_0,7,-2.1,-1.085397720336914,-1.0718756914138794,1.014602279663086,modulus,0,0,Li(NiO2)2
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,7,-2.1,-2.100877285003662,-1.9988868236541748,0.000877285003662,modulus,0,0,LiMn2O4
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_0,7,-2.1,-2.101879358291626,-2.1844799518585205,0.0018793582916258,modulus,0,0,LiMg2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,7,-2.1,-2.101971387863159,-2.003242492675781,0.001971387863159,modulus,0,0,LiMn2O4
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_0,7,-2.1,-2.102174758911133,-3.161445379257202,0.0021747589111327,modulus,0,0,LiAl2O4
job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2,7,-2.1,-2.1043074131011963,-3.061967134475708,0.0043074131011962,modulus,0,0,LiAl2O4
job_022_Al_fe_-1.445_n4_generated_crystals_cif__gen_2,7,-2.1,-2.0945096015930176,-3.0204546451568604,0.0054903984069825,modulus,0,0,LiAl2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0,7,-2.1,-2.105556964874268,-2.0098371505737305,0.0055569648742679,modulus,0,0,LiMn2O4
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_1,7,-2.1,-2.1070432662963867,-2.0003502368927,0.0070432662963866,modulus,0,0,LiMn2O4
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_2,8,-2.1,-0.8470150232315063,-1.0694735050201416,1.2529849767684935,modulus,0,0,Li(NiO2)2
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_1,8,-2.1,-0.8479993343353271,-1.0526087284088137,1.252000665664673,modulus,0,0,Li(NiO2)2
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_2,8,-2.1,-0.8429279327392578,-1.0617724657058716,1.2570720672607425,modulus,0,0,Li(NiO2)2
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_1,8,-2.1,-0.8619147539138794,-1.053576946258545,1.2380852460861207,modulus,0,0,Li(NiO2)2
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_3,8,-2.1,-0.9515236616134644,-1.04009211063385,1.1484763383865355,modulus,0,0,Li(NiO2)2
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_2,8,-2.1,-0.7810070514678955,-1.0306735038757324,1.3189929485321046,modulus,0,0,Li(NiO2)2
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_1,8,-2.1,-0.8013758659362793,-1.0385584831237793,1.2986241340637208,modulus,0,0,Li(NiO2)2
