id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,6,-2.1,-2.097813129425049,-2.139469623565674,0.0021868705749512,dropout,1,1,LiCr2O4
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3,6,-2.1,-2.092245817184448,-2.1069674491882324,0.0077541828155522,dropout,1,1,LiCr2O4
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,6,-2.1,-2.091012716293335,-2.136093616485596,0.0089872837066651,dropout,1,1,LiCr2O4
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,6,-2.1,-2.0788698196411133,-1.9988868236541748,0.0211301803588868,dropout,0,0,LiMn2O4
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_3,6,-2.1,-2.0778234004974365,-1.9887442588806152,0.0221765995025635,dropout,0,0,LiMn2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,6,-2.1,-2.0757222175598145,-2.003242492675781,0.0242777824401856,dropout,0,0,LiMn2O4
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0,6,-2.1,-2.073370695114136,-2.036665916442871,0.0266293048858639,dropout,1,1,LiCr2O4
job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_0,7,-2.1,-3.224479913711548,-3.213284730911255,1.1244799137115478,dropout,0,0,LiTi2O4
job_035_Ti_fe_-1.046_n4_generated_crystals_cif__gen_0,7,-2.1,-3.1729445457458496,-3.1796257495880127,1.0729445457458495,dropout,0,0,LiTi2O4
job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_0,7,-2.1,-2.25374698638916,-2.180685520172119,0.15374698638916,dropout,0,0,LiMg2O4
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_1,7,-2.1,-2.036848306655884,-2.113800525665283,0.0631516933441163,dropout,1,1,LiMg2O4
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_2,7,-2.1,-3.116711378097534,-3.2274155616760254,1.016711378097534,dropout,0,0,LiTi2O4
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1,7,-2.1,-3.2189781665802,-3.222185611724853,1.1189781665802,dropout,0,0,LiTi2O4
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_3,7,-2.1,-3.223356246948242,-3.2196578979492188,1.123356246948242,dropout,0,0,LiTi2O4
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0,7,-2.1,-2.196946382522583,-2.192210912704468,0.0969463825225829,dropout,0,0,LiCr2O4
