id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,P_hit,U_i,group_key,mode,is_valid,target_label
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_3,22,-2.1,-1.406919240951538,-1.5078598260879517,0.693080759048462,gated_ta_dpp,0.0554268612747562,0.7005725249224923,Li(CoO2)2,dpp_diverse,0,0
job_071_Ti_fe_-0.887_n4_generated_crystals_cif__gen_2,23,-2.1,-2.923236846923828,-3.1473639011383057,-0.823236846923828,gated_ta_dpp,0.0466123401547985,0.9330441231860614,LiTi2O4,dpp_diverse,0,0
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_1,23,-2.1,-0.9638584852218628,-0.9695405960083008,1.1361415147781373,gated_ta_dpp,0.0331397216993077,1.0,Li(NiO2)2,dpp_diverse,0,0
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_0,23,-2.1,-1.4532253742218018,-1.452558517456055,0.6467746257781983,gated_ta_dpp,0.0579912486201897,0.7984277133926428,Li(CoO2)2,dpp_diverse,0,0
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_0,23,-2.1,-3.254899263381958,-3.161445379257202,-1.154899263381958,gated_ta_dpp,0.0287889766923672,0.8370283742683795,LiAl2O4,dpp_diverse,0,0
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0,23,-2.1,-3.1857943534851074,-3.163670063018799,-1.085794353485107,gated_ta_dpp,0.0351064215067179,0.992888696662984,LiTi2O4,dpp_diverse,0,0
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_1,23,-2.1,-1.4451195001602173,-1.5012763738632202,0.6548804998397828,gated_ta_dpp,0.0580693633172799,0.7682200711585567,Li(CoO2)2,dpp_diverse,0,0
job_002_Ni_fe_-1.402_n4_generated_crystals_cif__gen_0,23,-2.1,-1.1020890474319458,-1.0407291650772097,0.9979109525680544,gated_ta_dpp,0.0382710108422633,0.9164219759316288,Li(NiO2)2,dpp_diverse,0,0
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_0,23,-2.1,-3.216463088989258,-3.191511869430542,-1.1164630889892575,gated_ta_dpp,0.0338081600776313,0.989077462510456,LiTi2O4,dpp_diverse,0,0
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_3,23,-2.1,-1.4095312356948853,-1.5029304027557373,0.6904687643051148,gated_ta_dpp,0.0555444942000831,0.7789937936009268,Li(CoO2)2,dpp_diverse,0,0
job_213_Al_fe_-1.344_n4_generated_crystals_cif__gen_1,23,-2.1,-2.9775545597076416,-3.1154184341430664,-0.8775545597076415,gated_ta_dpp,0.0408996112731701,0.6918739702861612,LiAl2O4,dpp_diverse,0,0
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_3,23,-2.1,-3.177242040634156,-3.1702780723571777,-1.0772420406341556,gated_ta_dpp,0.035377490788075,0.9839602366135116,LiTi2O4,dpp_diverse,0,0
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_3,23,-2.1,-1.4320091009140017,-1.3365981578826904,0.6679908990859984,gated_ta_dpp,0.0575959286572939,0.7374443162070653,Li(CoO2)2,dpp_diverse,0,0
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0,23,-2.1,-1.1867903470993042,-0.9883785247802734,0.913209652900696,gated_ta_dpp,0.041099226891728,0.7895142544396019,Li(NiO2)2,dpp_diverse,0,0
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_0,23,-2.1,-1.3896751403808594,-1.35151207447052,0.7103248596191407,gated_ta_dpp,0.05438489656188,0.7591567175365097,Li(CoO2)2,dpp_diverse,0,0
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0,23,-2.1,-3.243603229522705,-3.133388996124268,-1.143603229522705,gated_ta_dpp,0.032200745357628,0.955788910516566,LiTi2O4,dpp_diverse,0,0
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_3,23,-2.1,-1.1160011291503906,-1.0503320693969729,0.9839988708496096,gated_ta_dpp,0.0370870873820716,0.8030023538803978,Li(NiO2)2,dpp_diverse,0,0
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_3,24,-2.1,-3.111395835876465,-3.053614854812622,-1.0113958358764648,gated_ta_dpp,0.0382791082548417,1.0,LiAl2O4,dpp_diverse,0,0
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_2,24,-2.1,-1.400214433670044,-1.4075247049331665,0.6997855663299561,gated_ta_dpp,0.0544771615727708,0.7763519928842244,Li(CoO2)2,dpp_diverse,0,0
job_170_Ti_fe_-1.288_n4_generated_crystals_cif__gen_3,24,-2.1,-3.174583673477173,-3.183655023574829,-1.0745836734771728,gated_ta_dpp,0.0349946242015498,0.8991347226471826,LiTi2O4,dpp_diverse,0,0
job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_1,24,-2.1,-0.911893367767334,-0.951586127281189,1.188106632232666,gated_ta_dpp,0.0310597733883752,0.9557962452574644,Li(NiO2)2,dpp_diverse,0,0
job_159_Al_fe_-1.408_n4_generated_crystals_cif__gen_1,24,-2.1,-2.956712007522583,-3.067146062850952,-0.8567120075225829,gated_ta_dpp,0.0449178484184559,0.9132773524169766,LiAl2O4,dpp_diverse,0,0
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_1,24,-2.1,-1.415622591972351,-1.4119749069213867,0.684377408027649,gated_ta_dpp,0.0557376917850186,0.7558697217428098,Li(CoO2)2,dpp_diverse,0,0
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_3,24,-2.1,-1.076256275177002,-1.04009211063385,1.023743724822998,gated_ta_dpp,0.036898516702031,0.8653535559163096,Li(NiO2)2,dpp_diverse,0,0
job_071_Ti_fe_-0.887_n4_generated_crystals_cif__gen_3,24,-2.1,-3.190515756607056,-3.2245068550109863,-1.090515756607056,gated_ta_dpp,0.0338266799646697,0.8721646143499429,LiTi2O4,dpp_diverse,0,0
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_3,24,-2.1,-1.410763144493103,-1.4480853080749512,0.6892368555068971,gated_ta_dpp,0.0560642939356383,0.6969275316587639,Li(CoO2)2,dpp_diverse,0,0
job_022_Al_fe_-1.445_n4_generated_crystals_cif__gen_2,24,-2.1,-2.9063050746917725,-3.0204546451568604,-0.8063050746917724,gated_ta_dpp,0.0476479588352993,0.7177646748398437,LiAl2O4,dpp_diverse,0,0
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_2,24,-2.1,-1.0208696126937866,-1.0617724657058716,1.0791303873062137,gated_ta_dpp,0.0340925741074576,0.8577544691951259,Li(NiO2)2,dpp_diverse,0,0
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_0,24,-2.1,-1.343801975250244,-1.401219129562378,0.7561980247497562,gated_ta_dpp,0.0511945530736,0.7283462920097,Li(CoO2)2,dpp_diverse,0,0
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_0,24,-2.1,-3.2072017192840576,-3.163241386413574,-1.1072017192840575,gated_ta_dpp,0.0332603170474513,0.8832169431238364,LiAl2O4,dpp_diverse,0,0
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_2,24,-2.1,-1.4428361654281616,-1.513709545135498,0.6571638345718385,gated_ta_dpp,0.0588637014835906,0.6511658857324334,Li(CoO2)2,dpp_diverse,0,0
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_2,24,-2.1,-3.126671075820923,-3.165377616882324,-1.0266710758209228,gated_ta_dpp,0.0337196042216876,0.7380108548758203,LiTi2O4,dpp_diverse,0,0
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_3,24,-2.1,-1.41202974319458,-1.511105179786682,0.68797025680542,gated_ta_dpp,0.056234139799573,0.6827511701091145,Li(CoO2)2,dpp_diverse,0,0
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_0,25,-2.1,-1.3730602264404297,-1.326754093170166,0.7269397735595704,gated_ta_dpp,0.0526126762870943,0.8483319198748817,Li(CoO2)2,dpp_diverse,0,0
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_0,25,-2.1,-3.1954901218414307,-3.218111991882324,-1.0954901218414306,gated_ta_dpp,0.0346322881075812,1.0,LiTi2O4,dpp_diverse,0,0
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_0,25,-2.1,-0.979545831680298,-1.028308391571045,1.1204541683197022,gated_ta_dpp,0.0324504156321064,0.9277384053941228,Li(NiO2)2,dpp_diverse,0,0
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_2,25,-2.1,-3.111257076263428,-2.986004590988159,-1.011257076263428,gated_ta_dpp,0.0362997344559627,0.849399170492835,LiAl2O4,dpp_diverse,0,0
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_2,25,-2.1,-1.4331263303756714,-1.476088285446167,0.6668736696243287,gated_ta_dpp,0.0570868021500995,0.7928933900533991,Li(CoO2)2,dpp_diverse,0,0
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_3,25,-2.1,-3.085898876190185,-3.170560121536255,-0.985898876190185,gated_ta_dpp,0.0389484796091755,0.9426252944553898,LiTi2O4,dpp_diverse,0,0
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_0,25,-2.1,-1.0357089042663574,-1.0661312341690063,1.064291095733643,gated_ta_dpp,0.0343632074430869,0.889160549611191,Li(NiO2)2,dpp_diverse,0,0
job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_1,25,-2.1,-1.4507811069488523,-1.5066105127334597,0.6492188930511478,gated_ta_dpp,0.0586062044502202,0.7730348110837757,Li(CoO2)2,dpp_diverse,0,0
job_026_Ti_fe_-1.451_n4_generated_crystals_cif__gen_3,25,-2.1,-3.1294503211975098,-3.173259973526001,-1.0294503211975097,gated_ta_dpp,0.0367925930968666,0.9330054668916516,LiTi2O4,dpp_diverse,0,0
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_1,25,-2.1,-3.137136459350586,-2.9452714920043945,-1.0371364593505858,gated_ta_dpp,0.0339213558712693,0.8141501096897265,LiAl2O4,dpp_diverse,0,0
job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_1,25,-2.1,-1.433927059173584,-1.4223425388336182,0.6660729408264161,gated_ta_dpp,0.0578781345253308,0.7373053277430808,Li(CoO2)2,dpp_diverse,0,0
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1,25,-2.1,-1.0088152885437012,-1.0687259435653689,1.091184711456299,gated_ta_dpp,0.0317341319451389,0.8404042836598496,Li(NiO2)2,dpp_diverse,0,0
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_3,25,-2.1,-3.215248107910156,-3.213263750076294,-1.1152481079101555,gated_ta_dpp,0.0323640823888848,0.9119014189934942,LiTi2O4,dpp_diverse,0,0
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_2,25,-2.1,-1.4404436349868774,-1.4567465782165527,0.6595563650131226,gated_ta_dpp,0.0585505520178417,0.7181732785978807,Li(CoO2)2,dpp_diverse,0,0
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_2,25,-2.1,-1.4225480556488037,-1.4096026420593262,0.6774519443511964,gated_ta_dpp,0.0570657772747659,0.7287971761377761,Li(CoO2)2,dpp_diverse,0,0
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_1,25,-2.1,-3.22359585762024,-3.196074724197388,-1.1235958576202396,gated_ta_dpp,0.0318305830950154,0.9056802674106952,LiTi2O4,dpp_diverse,0,0
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_1,26,-2.1,-1.460192084312439,-1.4644300937652588,0.6398079156875611,gated_ta_dpp,0.0590584099039904,0.7680431626363569,Li(CoO2)2,dpp_diverse,0,0
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_0,26,-2.1,-3.1801974773406982,-3.185593843460083,-1.0801974773406982,gated_ta_dpp,0.0352102787859839,0.9808893853012782,LiTi2O4,dpp_diverse,0,0
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_3,26,-2.1,-0.9126850366592408,-0.9813941717147828,1.1873149633407594,gated_ta_dpp,0.0310866205615714,1.0,Li(NiO2)2,dpp_diverse,0,0
job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,26,-2.1,-2.9975924491882324,-2.91833758354187,-0.8975924491882323,gated_ta_dpp,0.0410525054522117,0.7416517387670484,LiAl2O4,dpp_diverse,0,0
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_0,26,-2.1,-1.4493980407714844,-1.4720542430877686,0.6506019592285157,gated_ta_dpp,0.0588353435072553,0.7382123340546892,Li(CoO2)2,dpp_diverse,0,0
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_0,26,-2.1,-3.2158758640289307,-3.210970163345337,-1.1158758640289306,gated_ta_dpp,0.0337166598951274,0.9808570677654924,LiTi2O4,dpp_diverse,0,0
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_1,26,-2.1,-1.057897448539734,-1.038147211074829,1.042102551460266,gated_ta_dpp,0.0360172298299728,0.906903838429328,Li(NiO2)2,dpp_diverse,0,0
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_0,26,-2.1,-2.958408832550049,-2.883883237838745,-0.8584088325500487,gated_ta_dpp,0.0436164907327719,0.7337113638743825,LiAl2O4,dpp_diverse,0,0
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_2,26,-2.1,-1.4515624046325684,-1.4554414749145508,0.6484375953674317,gated_ta_dpp,0.059061557452634,0.7335780131274476,Li(CoO2)2,dpp_diverse,0,0
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_3,26,-2.1,-3.1652841567993164,-3.168898582458496,-1.0652841567993163,gated_ta_dpp,0.0350660183555522,0.9168942854943544,LiTi2O4,dpp_diverse,0,0
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_2,26,-2.1,-0.9376808404922484,-0.963112771511078,1.1623191595077516,gated_ta_dpp,0.0314471322302081,0.9592816011351796,Li(NiO2)2,dpp_diverse,0,0
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_2,26,-2.1,-1.448717713356018,-1.4351911544799805,0.651282286643982,gated_ta_dpp,0.0589315100309481,0.7278120469774958,Li(CoO2)2,dpp_diverse,0,0
job_116_Ti_fe_-1.462_n4_generated_crystals_cif__gen_1,26,-2.1,-3.021620512008667,-3.106773614883423,-0.9216205120086668,gated_ta_dpp,0.0412971217007638,0.8319492176307816,LiTi2O4,dpp_diverse,0,0
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_3,26,-2.1,-0.9831736087799072,-1.0284245014190674,1.1168263912200929,gated_ta_dpp,0.0321336990687798,0.8910826907687021,Li(NiO2)2,dpp_diverse,0,0
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_1,26,-2.1,-1.4321672916412354,-1.4423552751541138,0.6678327083587647,gated_ta_dpp,0.0578871345968276,0.7031180182901507,Li(CoO2)2,dpp_diverse,0,0
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_1,26,-2.1,-3.2027437686920166,-3.1638171672821045,-1.1027437686920163,gated_ta_dpp,0.0331119387818218,0.9059076714262668,LiTi2O4,dpp_diverse,0,0
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_2,27,-2.1,-0.8223385810852051,-0.8430165648460388,1.277661418914795,gated_ta_dpp,0.0283955427458668,1.0,Li(NiO2)2,dpp_diverse,0,0
job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_1,27,-2.1,-3.2184314727783203,-3.222485303878784,-1.1184314727783202,gated_ta_dpp,0.0336737613066626,0.9416570285026366,LiTi2O4,dpp_diverse,0,0
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_3,27,-2.1,-1.3691377639770508,-1.388706088066101,0.7308622360229493,gated_ta_dpp,0.0529170887143001,0.7272534561470346,Li(CoO2)2,dpp_diverse,0,0
job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_0,27,-2.1,-3.02622938156128,-2.930741548538208,-0.9262293815612797,gated_ta_dpp,0.0370472496412928,0.645166807401249,LiAl2O4,dpp_diverse,0,0
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_2,27,-2.1,-0.8720564842224121,-1.018135905265808,1.227943515777588,gated_ta_dpp,0.0297418075485172,0.969874438065177,Li(NiO2)2,dpp_diverse,0,0
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_1,27,-2.1,-3.078267812728882,-3.1674187183380127,-0.9782678127288816,gated_ta_dpp,0.0392321775634605,0.8754211877174776,LiTi2O4,dpp_diverse,0,0
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_3,27,-2.1,-1.453206181526184,-1.4301226139068604,0.646793818473816,gated_ta_dpp,0.0596466929597044,0.6545905659555454,Li(CoO2)2,dpp_diverse,0,0
job_210_Co_fe_-1.389_n4_generated_crystals_cif__gen_1,27,-2.1,-1.4542245864868164,-1.461716651916504,0.6457754135131837,gated_ta_dpp,0.0597435954642742,0.6531258435564363,Li(CoO2)2,dpp_diverse,0,0
job_059_Ti_fe_-1.388_n4_generated_crystals_cif__gen_2,27,-2.1,-3.129205703735352,-3.177144765853882,-1.029205703735352,gated_ta_dpp,0.0366903150971539,0.8671013710791928,LiTi2O4,dpp_diverse,0,0
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_1,27,-2.1,-1.0436619520187378,-1.072307825088501,1.0563380479812623,gated_ta_dpp,0.0349629917979939,0.8423878613440698,Li(NiO2)2,dpp_diverse,0,0
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_1,27,-2.1,-3.1878201961517334,-3.172513723373413,-1.0878201961517333,gated_ta_dpp,0.0339555467656362,0.8701322098082097,LiTi2O4,dpp_diverse,0,0
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_1,27,-2.1,-1.4728732109069824,-1.5035208463668823,0.6271267890930177,gated_ta_dpp,0.0616887942458711,0.5723896973637465,Li(CoO2)2,dpp_diverse,0,0
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_0,27,-2.1,-1.1028742790222168,-1.0637495517730713,0.9971257209777832,gated_ta_dpp,0.0375130502912818,0.8151574139184714,Li(NiO2)2,dpp_diverse,0,0
job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2,27,-2.1,-3.0279016494750977,-3.061967134475708,-0.9279016494750976,gated_ta_dpp,0.0361709408319776,0.6290002835705736,LiAl2O4,dpp_diverse,0,0
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_1,27,-2.1,-3.1585240364074707,-3.1777703762054443,-1.0585240364074706,gated_ta_dpp,0.034812817772404,0.8402173121817599,LiTi2O4,dpp_diverse,0,0
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_2,27,-2.1,-1.4140313863754272,-1.4236335754394531,0.6859686136245728,gated_ta_dpp,0.0563590225685363,0.626470123385541,Li(CoO2)2,dpp_diverse,0,0
job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_3,28,-2.1,-3.077550172805786,-3.116238594055176,-0.977550172805786,gated_ta_dpp,0.0396022420701338,1.0,LiAl2O4,dpp_diverse,0,0
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_0,28,-2.1,-0.8803166151046753,-0.9966152906417848,1.2196833848953248,gated_ta_dpp,0.0298896342970264,0.986637739768808,Li(NiO2)2,dpp_diverse,0,0
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_3,28,-2.1,-3.205946922302246,-3.2049505710601807,-1.105946922302246,gated_ta_dpp,0.0340818717048595,0.9598788638167702,LiTi2O4,dpp_diverse,0,0
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_3,28,-2.1,-1.4471420049667358,-1.5024162530899048,0.6528579950332642,gated_ta_dpp,0.0585559020289588,0.7339920982251128,Li(CoO2)2,dpp_diverse,0,0
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_1,28,-2.1,-1.4411065578460691,-1.5009140968322754,0.658893442153931,gated_ta_dpp,0.058183847304313,0.7299905931362719,Li(CoO2)2,dpp_diverse,0,0
job_000_Ti_fe_-1.422_n4_generated_crystals_cif__gen_3,28,-2.1,-3.2182679176330566,-3.20703387260437,-1.1182679176330566,gated_ta_dpp,0.0335721428849762,0.9604134984183688,LiTi2O4,dpp_diverse,0,0
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_3,28,-2.1,-1.1832691431045532,-1.0587022304534912,0.9167308568954468,gated_ta_dpp,0.0418279173352804,0.8398607432102511,Li(NiO2)2,dpp_diverse,0,0
job_028_Co_fe_-0.810_n4_generated_crystals_cif__gen_3,28,-2.1,-1.4596580266952517,-1.5238240957260132,0.6403419733047484,gated_ta_dpp,0.0602083974643781,0.6812984744547551,Li(CoO2)2,dpp_diverse,0,0
job_055_Al_fe_-1.247_n4_generated_crystals_cif__gen_2,28,-2.1,-3.1440701484680176,-3.1589367389678955,-1.0440701484680175,gated_ta_dpp,0.0325614780261979,0.7582657089388879,LiAl2O4,dpp_diverse,0,0
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_1,28,-2.1,-1.003422737121582,-1.0404415130615234,1.096577262878418,gated_ta_dpp,0.0325084147973634,0.8503900348179595,Li(NiO2)2,dpp_diverse,0,0
job_039_Co_fe_-0.807_n4_generated_crystals_cif__gen_0,28,-2.1,-1.4588979482650757,-1.5000295639038086,0.6411020517349244,gated_ta_dpp,0.0601727672137306,0.6785540409433204,Li(CoO2)2,dpp_diverse,0,0
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_3,28,-2.1,-2.955435037612915,-3.144485712051392,-0.855435037612915,gated_ta_dpp,0.0422791026375365,0.6694003012298586,LiTi2O4,dpp_diverse,0,0
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_1,28,-2.1,-1.11537766456604,-1.053576946258545,0.98462233543396,gated_ta_dpp,0.0374016403623277,0.8037376590197878,Li(NiO2)2,dpp_diverse,0,0
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_0,28,-2.1,-1.4424691200256348,-1.4963135719299316,0.6575308799743653,gated_ta_dpp,0.0588333741935956,0.6732417981764107,Li(CoO2)2,dpp_diverse,0,0
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_3,28,-2.1,-1.4426442384719849,-1.4826509952545166,0.6573557615280152,gated_ta_dpp,0.0588901091329419,0.6597967164989056,Li(CoO2)2,dpp_diverse,0,0
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_1,28,-2.1,-3.073463201522827,-3.166491746902466,-0.9734632015228272,gated_ta_dpp,0.0339698912949351,0.6827683508914284,LiTi2O4,dpp_diverse,0,0
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_0,29,-2.1,-1.4641093015670776,-1.5308841466903689,0.6358906984329225,gated_ta_dpp,0.0594476631654373,0.768231631795534,Li(CoO2)2,dpp_diverse,0,0
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_0,29,-2.1,-3.225037336349488,-3.2098093032836914,-1.1250373363494877,gated_ta_dpp,0.0334605777864043,1.0,LiTi2O4,dpp_diverse,0,0
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3,29,-2.1,-1.0723823308944702,-1.0466629266738892,1.02761766910553,gated_ta_dpp,0.036228286615718,0.8833977932620722,Li(NiO2)2,dpp_diverse,0,0
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_2,29,-2.1,-3.1003618240356445,-3.157589912414551,-1.0003618240356444,gated_ta_dpp,0.0300596625589953,0.6606521276636406,LiAl2O4,dpp_diverse,0,0
job_028_Co_fe_-0.810_n4_generated_crystals_cif__gen_1,29,-2.1,-1.408599615097046,-1.433193922042847,0.6914003849029542,gated_ta_dpp,0.055432219552993,0.7888677896759585,Li(CoO2)2,dpp_diverse,0,0
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_2,29,-2.1,-3.1556458473205566,-3.1700239181518555,-1.0556458473205566,gated_ta_dpp,0.0344141426606747,0.8647622085198853,LiTi2O4,dpp_diverse,0,0
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_1,29,-2.1,-1.1809401512145996,-0.9855294227600098,0.9190598487854004,gated_ta_dpp,0.0404336716416299,0.7812910464346717,Li(NiO2)2,dpp_diverse,0,0
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_0,29,-2.1,-1.4573395252227783,-1.4710986614227295,0.6426604747772218,gated_ta_dpp,0.0593918608062716,0.7454991052318093,Li(CoO2)2,dpp_diverse,0,0
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_3,29,-2.1,-1.4486736059188845,-1.5119526386260986,0.6513263940811156,gated_ta_dpp,0.0587663840140457,0.7454880646728255,Li(CoO2)2,dpp_diverse,0,0
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_2,29,-2.1,-3.188472986221313,-3.223515510559082,-1.088472986221313,gated_ta_dpp,0.0323590575108614,0.8505218618735202,LiTi2O4,dpp_diverse,0,0
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_1,29,-2.1,-1.459186315536499,-1.454839110374451,0.6408136844635011,gated_ta_dpp,0.0601314891323216,0.7015149425321893,Li(CoO2)2,dpp_diverse,0,0
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_1,29,-2.1,-3.0748322010040283,-3.069370985031128,-0.9748322010040282,gated_ta_dpp,0.0313133741008317,0.6502799753370274,LiAl2O4,dpp_diverse,0,0
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_1,29,-2.1,-1.0519896745681765,-1.0511988401412964,1.0480103254318236,gated_ta_dpp,0.0313595126424593,0.7519787885827407,Li(NiO2)2,dpp_diverse,0,0
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_3,29,-2.1,-1.45448899269104,-1.45408034324646,0.64551100730896,gated_ta_dpp,0.0598599335503964,0.6878710047678381,Li(CoO2)2,dpp_diverse,0,0
job_035_Ti_fe_-1.046_n4_generated_crystals_cif__gen_0,29,-2.1,-3.128459930419922,-3.1796257495880127,-1.0284599304199218,gated_ta_dpp,0.0329150298836535,0.7611350298909743,LiTi2O4,dpp_diverse,0,0
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_0,29,-2.1,-1.4522324800491333,-1.4711841344833374,0.6477675199508668,gated_ta_dpp,0.0597249822116578,0.6773271991127682,Li(CoO2)2,dpp_diverse,0,0
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_2,30,-2.1,-1.4597615003585815,-1.4942165613174438,0.6402384996414185,gated_ta_dpp,0.0594654491665323,0.7654585903536126,Li(CoO2)2,dpp_diverse,0,0
job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_3,30,-2.1,-3.2537038326263428,-3.079101085662842,-1.153703832626343,gated_ta_dpp,0.0321231675631668,1.0,LiTi2O4,dpp_diverse,0,0
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_2,30,-2.1,-0.9210541248321532,-0.9956089854240416,1.1789458751678468,gated_ta_dpp,0.0303448478966514,0.9596339489654736,Li(NiO2)2,dpp_diverse,0,0
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_1,30,-2.1,-1.451704978942871,-1.4404375553131104,0.648295021057129,gated_ta_dpp,0.0589949001863528,0.7590153557532014,Li(CoO2)2,dpp_diverse,0,0
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_0,30,-2.1,-3.2214784622192383,-3.160521984100342,-1.1214784622192382,gated_ta_dpp,0.0320946132777453,0.9201477521975936,LiTi2O4,dpp_diverse,0,0
