candidate_id,m_element,formula,cif_sha256,structure_matcher_cluster,structure_matcher_cluster_size,atom_count,space_group_number,min_interatomic_distance,volume_per_atom,chgnet_initial_energy_eV_atom,chgnet_final_energy_eV_atom,chgnet_max_force_eV_A,chgnet_stress_GPa,chgnet_volume_change_fraction,chgnet_min_interatomic_distance_A,chgnet_rms_displacement_A,chgnet_final_space_group_number,mace_initial_energy_eV_atom,mace_final_energy_eV_atom,mace_max_force_eV_A,mace_stress_GPa,mace_volume_change_fraction,mace_min_interatomic_distance_A,mace_rms_displacement_A,mace_final_space_group_number,mlip_energy_disagreement_eV_atom,mlip_rms_displacement_disagreement_A,mlip_volume_change_disagreement_fraction,p_dft_evaluable,evaluability_uncertainty,composition_only_probability,predicted_dft_energy_mean,predicted_dft_energy_std,p_interval_hit,energy_calibration_model_id,p_interval_alignn,p_interval_mlip,dft_evaluability_model,evidence_tier
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,4a0f5bc664357e89bd0034a7f95c7b0541a1db2efc5183512bc3a98142da9e24,SM_Mn_004,35,7.0,1,1.922645,10.727326,-7.722048623221261,-7.7223407200404575,0.0975929760091024,1.0909113803985957,0.0008062157826556,1.9240007251556657,0.0029047579653012,2,-6.853185119338518,-6.853844070711827,0.050133856978567,1.4228938452632622,0.003074412256059,1.9182232093146376,0.0076948623286115,2,0.8684966493286304,0.0047901043633103,0.0022681964734034,0.719707215783111,0.2113120952647822,0.5,-1.857908977670231,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,7a7df65aad55f668fa3c5da529dbf520cd4513cdf50736ea9be430c14b8a90b0,SM_Mn_003,16,7.0,8,1.963226,10.837539,-7.696478162493024,-7.714198521205357,0.0868335500713527,0.2656698955905213,-0.0070802760648832,1.9264591217397653,0.085513538362048,8,-6.8376127433628335,-6.8473272403861145,0.0910549396740292,1.459883182788966,-0.0104494806969798,1.921023450778955,0.0742636848183498,8,0.8668712808192423,0.011249853543698202,0.0033692046320966005,0.4723947184680235,0.2640261537566055,0.5,-1.8513921473445185,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,7b92ff2fbc7784f79ec52ab218f3005478090df26b66401ccc51647fa7fa8d0c,SM_Mn_017,5,7.0,8,1.930403,10.839429,-7.6632080078125,-7.66937746320452,0.0778564888698492,1.10260635159201,0.0020211578108386,1.896284910534672,0.0348836427309278,12,-6.798692149517417,-6.800050731433563,0.0852663461861436,0.4434677314126443,-0.0008207915460937,1.9331501330352472,0.0120381249722268,166,0.8693267317709568,0.022845517758700997,0.0028419493569322996,0.41556756721594995,0.26443137958357804,0.5,-1.8041156383919672,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,53999a73a304da206eb1a446bfa46350afe0c42d11476975685aa8f2607415af,SM_Mn_005,9,7.0,8,1.921911,10.719689,-7.683157239641462,-7.685331072126116,0.079915523030658,1.4350181922940115,0.0042642603887157,1.939189463038198,0.0143929072998899,12,-6.8193099636632,-6.821457308154481,0.0843537151602298,1.4130265077599815,0.0018568564680676,1.9287493390406976,0.0223377793221642,12,0.8638737639716352,0.0079448720222743,0.0024074039206481,0.5611607888907697,0.25721082197549083,0.5,-1.8255222151128851,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,111fe1d31c60a7f1884c078fe7b64220e7a8b3f6ab27c141af85be1eb2ad1049,SM_Mn_007,7,7.0,1,1.880451,9.994793,-7.661817278180804,-7.666610717773437,0.0789128245913642,0.1663313163398326,0.0211920877955249,1.8768049692356648,0.0635204667172107,8,-6.7864919810751445,-6.789810383556376,0.0711458813840793,0.7180900901199251,0.0072157764975711,1.8840040396720004,0.0462679751318429,8,0.8768003342170605,0.017252491585367805,0.013976311297953802,0.5314660730944564,0.26348138398852206,0.5,-1.7938752905147801,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,a0dbe6d2aebe8109f183430e0864a994588954d2d91b2f24ac4335503b71bc5e,SM_Cr_003,20,7.0,6,1.948721,10.735095,-8.081505911690849,-8.081690652029854,0.0983887257237788,1.0967928122543649,-0.0007982088199467,1.9456693402426668,0.0021465701871575,10,-7.102063307074183,-7.103617294212112,0.0892032728028758,0.5353398956425344,-0.0044858774270287,1.9119697578521389,0.0246767826604109,10,0.9780733578177419,0.022530212473253403,0.003687668607082,0.6889576410787862,0.22209369854733468,0.42857142857142855,-2.2961821202675647,0.02,0.575695674238463,MACE-MP::composition_offset,0.2978174159545999,0.575695674238463,shallow_gradient_boosting,ML_estimate_only
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,855c83f7e02dff95d1b737cdaa27dfcc8181c36e6fb6a0ebc07cc6ca1d37c656,SM_Cr_002,15,7.0,8,1.938322,9.871198,-8.031457083565849,-8.032529558454241,0.0555224386090246,1.2305531593189831,0.0085371807519365,1.945814752277215,0.006898667665998,44,-7.077550528128163,-7.078549728607541,0.0910409600439134,1.3796350622436544,0.0025658809509263,1.943461832365208,0.0076300109766232,44,0.9539798298467002,0.0007313433106252007,0.005971299801010199,0.7416272311851361,0.19380246095189155,0.42857142857142855,-2.2711145546629936,0.02,0.925668798147607,MACE-MP::composition_offset,0.8239643673583736,0.925668798147607,shallow_gradient_boosting,ML_estimate_only
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,b34553f194991a5efa608728ce22e51fd70115a18c3280959198cc96d95b5d86,SM_Cr_004,12,7.0,2,1.976939,10.400366,-8.08087158203125,-8.083263397216797,0.0265029346533011,1.2574780636851883,0.0017868305199502,1.945564252714997,0.0205519626190985,12,-7.10827591887828,-7.1099019880803125,0.0288761384978521,1.3565239061597505,-0.0014200322336969,1.9669576025421445,0.012384003277646,12,0.9733614091364844,0.008167959341452502,0.0032068627536471,0.8924832894562995,0.12293180528770759,0.42857142857142855,-2.302466814135765,0.02,0.4509186537751606,MACE-MP::composition_offset,0.26224911051475885,0.4509186537751606,shallow_gradient_boosting,ML_estimate_only
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,969c5b98bf7263afb9e946c941877e385e9b46b0b92a1e00260ad5b90a9ca4f3,SM_Cr_003,20,7.0,6,1.92674,10.50528,-8.080572945731026,-8.081842694963727,0.0495442204590723,1.389613019101621,0.0037361379495497,1.93763896583028,0.0089558119388627,10,-7.1013338630829805,-7.103003653497216,0.0932580503682879,1.0493864891826457,0.0063777542097773,1.936691988219016,0.0120757591534999,10,0.9788390414665118,0.0031199472146372,0.0026416162602275997,0.7233833333291948,0.210059651385957,0.42857142857142855,-2.295568479552668,0.02,0.5876780250459637,MACE-MP::composition_offset,0.824386613631691,0.5876780250459637,shallow_gradient_boosting,ML_estimate_only
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,ea30bb912485a27764a31395006cebcc50db0179cdcf6aaeefc55d2755966f6f,SM_Mn_018,2,7.0,1,1.87982,11.404077,-7.666889190673828,-7.671728406633649,0.0921523248446721,0.8253764305137411,0.0041056449701861,1.9048025956449048,0.0233167407707941,8,-6.787688528697087,-6.794172436449655,0.0982935565706198,0.962667507289815,0.0017279924757458,1.9000833173280332,0.0352653353843851,8,0.8775559701839946,0.011948594613591,0.0023776524944403004,0.188853987789863,0.1692264131110523,0.5,-1.7982373434080587,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,e99ee167cc42a6cf12cfcded340e4a2d82e46283ea10f472fe8c433c8ea06a5d,SM_Mn_010,10,7.0,1,1.847945,10.13539,-7.661114828927176,-7.663352421351841,0.0877358092692604,0.6903662642583391,0.00278617734374,1.8669217068439063,0.017215037944239,8,-6.796742628029601,-6.799540057634523,0.0905758718485226,0.2245473661821656,0.0028614560065816,1.8754004740902872,0.0239605344615509,8,0.8638123637173178,0.006745496517311902,7.527866284159999e-05,0.5520796038950373,0.24919902513872572,0.5,-1.8036049645929273,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,750c3afc6f05a98fbf7e33cd88215af45e5cebc92fbd3e3fc0513c25e87274b4,SM_Mn_013,8,7.0,8,1.901667,10.133782,-7.677451542445591,-7.678578513009207,0.0490822915273577,1.229750162426051,0.0025428867075483,1.9201940338375092,0.0121092352310942,119,-6.811327408493893,-6.811708565009342,0.0743502094706378,0.8735308230394021,0.0006660156455124,1.91111478857415,0.0049029306992434,119,0.8668699479998647,0.0072063045318508006,0.0018768710620359003,0.5330706208759346,0.2556999385929787,0.5,-1.8157734719677459,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,88678a399e63387a24c48e490f712b81b0e0ce084661066dc15ad9ab278daeb4,SM_Mn_003,16,7.0,1,1.92068,10.928663,-7.711533682686942,-7.7127805437360495,0.0857300195130669,0.2697286185043591,5.907057566156837e-05,1.9049860798213707,0.0108971168455303,1,-6.845342401242769,-6.846414603611012,0.0999888378209935,0.582834120437536,-4.995931490880956e-05,1.9051768082069835,0.0106228438069117,1,0.8663659401250374,0.00027427303861859986,0.00010902989057037793,0.42070153363401885,0.250176284513644,0.5,-1.850479510569416,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,f7b913dbeab4912e39d09203a7e7de6222799823fb80c38a74bf816323312ffb,SM_Mn_012,5,7.0,1,1.809925,11.690255,-7.637761797223773,-7.648836408342634,0.080951348650427,1.164608261179204,0.0013707230847044,1.854233493705833,0.0751207077019364,1,-6.7741569061154125,-6.798959322185133,0.1057705317713218,0.5526173099634353,-0.0414806291894732,1.87915882034514,0.1696244622532827,1,0.8498770861575009,0.0945037545513463,0.0428513522741776,0.38000651218669435,0.25393773624757077,0.5,-1.8030242291435368,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,e63070b52f592d8ba5abcc2c19ab3683f21bb3e13a489e44d98e6dcdc11e0f77,SM_Mn_004,35,7.0,6,1.935083,10.874685,-7.723153795514788,-7.723363603864398,0.0786913759093584,0.622915756270207,-0.0003891423046779,1.9335693760092425,0.0026173883306196,10,-6.85490537953813,-6.855333760098247,0.0519831401006339,0.8979706800970422,-0.0001357824692365,1.9300586616973563,0.0057853710916764,10,0.8680298437661502,0.0031679827610568002,0.0002533598354414,0.6802568148397495,0.23164928612534666,0.5,-1.8593986670566514,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,753f18074d67d2446ef26b3118d40ad538f396852b7c6f024d72d52aba59183e,SM_Mn_017,5,7.0,160,1.942045,10.728963,-7.660763331821987,-7.6691164289202,0.0923018499780097,1.2869171548297011,0.0016443353724566,1.904233649908135,0.0729409320851639,12,-6.796444596789803,-6.799733681260106,0.0808062838222671,0.7459753930834806,-0.0054774504213136,1.9378153996341696,0.0345711744854548,166,0.8693827476600937,0.038369757599709106,0.007121785793770201,0.47921931079189733,0.26857390139768733,0.5,-1.80379858821851,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,8d031e8d55c42135d4c40d804d01a3228402fdd7a229be511392614bd3af1b5b,SM_Cr_011,4,7.0,6,1.923049,10.940287,-8.057309831891741,-8.059801919119698,0.0778203123226847,1.4482969243387842,-0.0013726839457096,1.8862020099156425,0.0192092516127351,10,-7.077480627953404,-7.084552777124537,0.0717513420597037,0.8087186433697419,0.0048538234591162,1.840113805895338,0.0422030738479056,10,0.9752491419951612,0.0229938222351705,0.0062265074048258005,0.4993363030761964,0.2706160265955871,0.42857142857142855,-2.277117603179989,0.02,0.8737130298362497,MACE-MP::composition_offset,0.1017114181836023,0.8737130298362497,shallow_gradient_boosting,ML_estimate_only
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,ff8aa225590de5f7e3fad1257347509ff4a705228ae08686a15d7f24a9921325,SM_Cr_010,6,7.0,1,1.816432,11.316428,-8.017496381487165,-8.019965035574776,0.086162376382337,1.3210794762350857,-0.0022766616397646,1.7951143340398403,0.0179498329548824,8,-7.045157232267079,-7.047430102644725,0.048079968843852,1.3468777215773748,-0.0018671078867642,1.8140062431361208,0.0166696557696122,8,0.972534932930051,0.0012801771852702024,0.0004095537530003999,0.5818510403625293,0.26434226258544435,0.42857142857142855,-2.2399949287001775,0.02,0.9986512253026495,MACE-MP::composition_offset,0.9657220161092044,0.9986512253026495,shallow_gradient_boosting,ML_estimate_only
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,4a400bd732e5c44a598a110c4e9e8b3986f85c0910986a70e74d56dc264a213d,SM_Mn_004,35,7.0,6,1.916465,10.644723,-7.72142083304269,-7.723510197230747,0.0722124205321103,0.5346232151111278,0.0172991942628402,1.924738384648027,0.0190477789413932,10,-6.852516331183138,-6.8553081891205085,0.098606397338575,0.4361959313908259,0.0209002321546896,1.9264542025049585,0.0203684048654129,10,0.8682020081102388,0.0013206259240197,0.003601037891849398,0.5268711566998134,0.2576394385206333,0.5,-1.8593730960789125,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,1d7a4bb976d2ccb3aeb728b002eaf41ee25b696bcc72144724bbc2ac20c07e56,SM_Mn_019,1,7.0,65,1.87599,9.769175,-7.532802581787109,-7.533284868512835,0.0831962974049306,1.227384966151802,-0.000196900356578,1.8823172940854964,0.0045525628537713,65,-6.643541240539354,-6.644766599149335,0.0657107194230734,1.3670016333187471,-0.0050447645144666,1.880279971484716,0.0117550550988184,65,0.8885182693634999,0.0072024922450471,0.0048478641578886,0.2984949834246224,0.23645279084161225,0.5,-1.6488315061077392,0.02,0.9999999999999503,MACE-MP::composition_offset,0.9999999996663138,0.9999999999999503,shallow_gradient_boosting,ML_estimate_only
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,f22fd45752cb67e2d1f5a44d0fdfeba4e1272302945053df4012ad86e3dd3137,SM_Mn_004,35,7.0,10,1.933687,10.890595,-7.723566327776227,-7.723701477050781,0.0801860642852941,0.1662491552018281,-0.0001583756521094,1.933137021865656,0.0021409606105083,10,-6.854958878348002,-6.855403974688485,0.0627402687547937,0.8949988798457663,0.0004881804318077,1.929656875418309,0.0057501973011313,10,0.8682975023622959,0.003609236690623,0.0006465560839171,0.6157487389116806,0.26081411043708946,0.5,-1.8594688816468894,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,6cd767d5118edb9cc80b5183cc6bc7c90348563fbaf2b6459f576554fe6abee4,SM_Cr_006,14,7.0,8,1.955185,10.689442,-8.069964272635323,-8.071274893624443,0.0957112150464004,0.8466802074150941,-0.00206230740862,1.955102657685145,0.0100719867932595,12,-7.092429931195349,-7.094563159920575,0.0579647832989944,1.0495261136550833,-0.0036421826444129,1.9561872395068576,0.0126307566688374,12,0.9767117337038673,0.0025587698755779008,0.0015798752357929,0.8571772868194352,0.16722339372936357,0.42857142857142855,-2.287127985976028,0.02,0.740082802278173,MACE-MP::composition_offset,0.02571227970264567,0.740082802278173,shallow_gradient_boosting,ML_estimate_only
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,6f378027132fdd59004ede8a3cd6979cc25513fbff280d224754423b9d66a904,SM_Cr_002,15,7.0,8,1.938011,10.104172,-8.030179159981865,-8.03122329711914,0.0519649791447137,1.399937158286233,-0.0020245770226207,1.9426921952674143,0.0097006061344288,44,-7.075278193533306,-7.077329364748953,0.0895748428818151,1.5408778543797617,-0.006497214035386,1.945547342223353,0.0164400196255556,44,0.953893932370188,0.0067394134911268,0.0044726370127653,0.7615621156605943,0.18408619754841712,0.42857142857142855,-2.269894190804405,0.02,0.933875291564424,MACE-MP::composition_offset,0.04279287770834206,0.933875291564424,shallow_gradient_boosting,ML_estimate_only
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,db6c06f0db4f24b0b42c4ae46e3935dcbbd30b081dbe5f4667aa555d17f9cd66,SM_Cr_010,6,7.0,8,1.816889,11.345218,-8.016700744628906,-8.019537789481026,0.0949781766770541,1.3261296350832312,-0.0039301782598254,1.8017073055109416,0.0180494924568024,8,-7.042767025481526,-7.047474745852279,0.0802394517699847,1.1434211068305902,-0.0053009073236882,1.812075567145,0.0213907557306462,8,0.9720630436287472,0.0033412632738438024,0.0013707290638627998,0.3831580174063403,0.2498653450643801,0.42857142857142855,-2.2400395719077313,0.02,0.9986413070627614,MACE-MP::composition_offset,0.9828962687550987,0.9986413070627614,shallow_gradient_boosting,ML_estimate_only
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,4c925a90f3a65bc9fcb16b857d0a9ac355edf52b119673bb0c05612fe8de5bf4,SM_Mn_005,9,7.0,8,1.942565,10.691376,-7.677428109305246,-7.683938162667411,0.098378299953778,0.8275793562089574,0.0124570622879536,1.928982083108124,0.0434065547335901,12,-6.814401339697909,-6.8175985961766,0.0926545308527413,1.0617039868979077,0.0100020116121903,1.9279027529916688,0.0317468355317065,12,0.8663395664908107,0.011659719201883599,0.0024550506757632998,0.581711118483184,0.256190734153536,0.5,-1.821663503135004,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,4fa25e54485fcce56ac0b8d897142853f2cbbf350d84510ab795587727518826,SM_Mn_014,2,7.0,1,1.86241,11.101544,-7.664126804896763,-7.67180415562221,0.0612874852959747,1.1027398238062118,0.01291534746116,1.9069107759507544,0.0321081760615279,8,-6.7864831546658975,-6.79314013769029,0.0923587577975872,1.247130019907217,0.0073852433810526,1.8987328340289755,0.0267816080365572,8,0.8786640179319205,0.005326568024970703,0.0055301040801074,0.20786174501077048,0.17671435851109138,0.5,-1.7972050446486936,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,b6daf99e0c2fd7f106aba0a5d13f6712792ad1967f734de89f744677f7915f19,SM_Mn_004,35,7.0,6,1.926541,10.779037,-7.72343499319894,-7.723597935267857,0.0683372936031437,1.1755780507504587,0.0007801835064371,1.9292925255693567,0.002063228844566,10,-6.854527957229186,-6.855236204531403,0.0578990868567864,1.1924441743576517,0.0055689021627132,1.9280479534239328,0.0074579979045075,10,0.8683617307364537,0.0053947690599415,0.0047887186562761,0.7340427649138342,0.19914847129211274,0.5,-1.859301111489807,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,529a0700b55c56862238e1d47a3f333d9183735967c768fe808f6ce08d13abd7,SM_Mn_005,9,7.0,8,1.929953,10.510256,-7.677460261753628,-7.696291242327009,0.0794776592629896,1.1930802196726826,0.0237206386549784,1.9222006549388415,0.0895824835441769,8,-6.813093910541618,-6.827874186178467,0.0911702699208417,1.2735294150124843,0.0278759867640385,1.9189200079176585,0.0980827038358851,8,0.8684170561485418,0.008500220291708202,0.004155348109060101,0.5465727758686026,0.2570530491843429,0.5,-1.8319390931368709,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_128_Mg_fe_-0.915_n4_generated_crystals_cif__gen_2,Mg,Li1 Mg2 O4,b83e55a55a5f965a14fc23f617b991c2185fe03f187919b7daf25f72ff91f928,SM_Mg_004,15,7.0,44,2.036771,11.002074,-5.454097747802734,-5.461244855608259,0.0550956839076923,1.2372818301152095,0.0098740991921284,2.0283646415733885,0.0503811377129309,119,-5.064074311173761,-5.06545628405178,0.0330965449381214,1.4436750838865984,-0.0050615137998171,2.029355732342607,0.0085308526500773,119,0.39578857155647906,0.0418502850628536,0.0149356129919455,0.7944770453543925,0.1599410301526151,0.75,-1.5186560864116512,0.02,0.8245394949833533,MACE-MP::composition_offset,0.6891709809728419,0.8245394949833533,shallow_gradient_boosting,ML_estimate_only
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,7277df5d052f46a2c3fe3d18cb95486df369b23388e9c12bbc49535adbbf0f61,SM_Mn_011,2,7.0,1,1.913687,10.931846,-7.682079315185547,-7.683629717145648,0.0862667004285663,0.542517660129273,5.899185076896352e-05,1.9276177170109297,0.0150374033390374,12,-6.815817702001334,-6.817311238030739,0.0969012019259113,0.5050969946492901,-0.0062028776454345,1.9164835944759104,0.018304798081215,12,0.8663184791149083,0.0032673947421776005,0.0062618694962034635,0.20205560692052393,0.163685945602058,0.5,-1.8213761449891432,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,371a447880691b44da3791e070e077db3c8883a94586269ac9fbb58678119b39,SM_Mn_005,9,7.0,8,1.950258,10.597748,-7.676352909633091,-7.684225354875837,0.0300881943341106,1.443095760593185,0.025487521832644,1.9311301400317489,0.0380081660182991,12,-6.8119314009108,-6.8173929009574215,0.0851618369669299,1.456546896112722,0.0218652322754184,1.929016592454739,0.0276302239885873,12,0.8668324539184153,0.0103779420297118,0.0036222895572255998,0.5721158495827341,0.2548592088057362,0.5,-1.8214578079158255,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,1e49d2b2d9ed2251a8057b49ae2830c5fd59f8532c2e4a4982723e29f026f77c,SM_Mn_006,3,7.0,6,1.862347,9.424676,-7.649791717529297,-7.653901781354632,0.0725599611108532,1.056258367683649,0.0240824239028827,1.8917283368464344,0.0141190746918504,10,-6.781330794423947,-6.785134328037145,0.0556577777984602,1.3186091798357005,0.021989074362225,1.901586727119371,0.0203153961390651,10,0.8687674533174867,0.006196321447214699,0.0020933495406577005,0.5697747876322911,0.27796218471858264,0.5,-1.7891992349955492,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,5d0aeda54709167d2296bcd9583a84339a68601f64a3b55de9db1c0fe4e1d893,SM_Cr_006,14,7.0,8,1.946066,10.688431,-8.068944113595146,-8.070798601422991,0.0857400839187045,1.1710547676858205,0.0005450483346727,1.9421092465835,0.0192643486112039,12,-7.092901746844248,-7.094912314711659,0.0877881617376534,0.5452162035226791,-0.0017137627349289,1.9508769074934773,0.0131503011389159,12,0.975886286711332,0.006114047472288001,0.0022588110696016,0.7580861799626458,0.18543168468046728,0.42857142857142855,-2.2874771407671117,0.02,0.7343894123340685,MACE-MP::composition_offset,0.3947126746689039,0.7343894123340685,shallow_gradient_boosting,ML_estimate_only
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,f397e193ad5733b4cab3e0958f978d5043124420884aa7b27a0da73b4696f6a9,SM_Cr_004,12,7.0,8,1.969099,10.440976,-8.08316149030413,-8.083570207868304,0.0596849126003461,1.1110318130911965,0.0004205620245198,1.9647632605615823,0.00571611484218,12,-7.110849929998138,-7.111073639915273,0.0776396228873336,0.6991457806689639,-0.0003263237119045,1.9666968974520167,0.0027037129544662,12,0.9724965679530309,0.0030124018877137997,0.0007468857364243,0.7283853047305116,0.2050923410032941,0.42857142857142855,-2.3036384659707254,0.02,0.4278214600027952,MACE-MP::composition_offset,0.9101585566893503,0.4278214600027952,shallow_gradient_boosting,ML_estimate_only
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,490376cf11c3f1559b53c15522f17d130fad0ab77912ca8139705e4c6b3eb56c,SM_Cr_003,20,7.0,6,1.937191,10.492176,-8.080886840820312,-8.081580025809151,0.0941904541383872,0.7543588421626586,0.0021643846225893,1.9452553376052517,0.0065599388903952,10,-7.101451762155266,-7.103129522102388,0.0818341517618859,0.6689020252572485,0.0068906612077828,1.9206486557014089,0.0246352196476552,10,0.978450503706763,0.01807528075726,0.004726276585193499,0.7414494318785064,0.1819809046946985,0.42857142857142855,-2.2956943481578405,0.02,0.5852264995375153,MACE-MP::composition_offset,0.592388586671625,0.5852264995375153,shallow_gradient_boosting,ML_estimate_only
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,646b48c7f7dc7e7c23e11686da55744f274d29f30fd115f24dca4bf92b289506,SM_Cr_002,15,7.0,8,1.95649,10.081284,-8.032117571149554,-8.032117571149554,0.0821482735189137,1.1772589501277482,0.0,1.956489659305402,0.0,44,-7.077055460118344,-7.078489765414164,0.0977411864389454,1.2997911855143127,-0.003997932374857,1.9611974223162432,0.0121914148837952,44,0.9536278057353895,0.0121914148837952,0.003997932374857,0.7490557704874629,0.194318478896093,0.42857142857142855,-2.2710545914696167,0.02,0.9260894007360383,MACE-MP::composition_offset,0.018202374412032096,0.9260894007360383,shallow_gradient_boosting,ML_estimate_only
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,e13cfe9a93d46b2f7375de397a007fc38eab6c9a514bc664a86cf296274f5be7,SM_Mn_008,9,7.0,1,1.885861,11.337895,-7.711776188441685,-7.713800157819476,0.0848942116128059,1.2195759836386135,0.0035348590637458,1.878190331766266,0.0123202739079735,1,-6.841408310739939,-6.843722156178223,0.0978043753072888,0.8796083865965678,0.0065111409037532,1.8881421166621457,0.0151930264836328,1,0.8700780016412528,0.0028727525756593007,0.0029762818400074003,0.4239172698011399,0.2459977352479316,0.5,-1.8477870631366269,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
